'Antwerpen (district)',11102,
'Berchem',11232,
'Berendrecht-Zandvliet-Lillo',11223,
'Borgerhout',11242,
'Deurne',11252,
'Ekeren',11262,
'Hoboken',11272,
'Merksem',11282,
'Wilrijk',11292,
